Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01342.01,Pears,1996,1996,7021,Annual value,LCU,7900,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01342.01,Pears,1997,1997,7021,Annual value,LCU,7450,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01342.01,Pears,1998,1998,7021,Annual value,LCU,12200,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01342.01,Pears,1999,1999,7021,Annual value,LCU,11175,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01342.01,Pears,2000,2000,7021,Annual value,LCU,12625,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01342.01,Pears,2002,2002,7021,Annual value,LCU,10575,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01342.01,Pears,2003,2003,7021,Annual value,LCU,14200,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01342.01,Pears,2004,2004,7021,Annual value,LCU,14750,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01342.01,Pears,2005,2005,7021,Annual value,LCU,15000,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01342.01,Pears,2006,2006,7021,Annual value,LCU,16000,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01342.01,Pears,2007,2007,7021,Annual value,LCU,16060,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01342.01,Pears,2008,2008,7021,Annual value,LCU,17500,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01342.01,Pears,2009,2009,7021,Annual value,LCU,19505,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01342.01,Pears,2010,2010,7021,Annual value,LCU,21448,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01705,Dry Peas,1991,1991,7021,Annual value,LCU,6750,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01705,Dry Peas,1992,1992,7021,Annual value,LCU,6900,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01705,Dry Peas,1993,1993,7021,Annual value,LCU,7400,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01705,Dry Peas,1994,1994,7021,Annual value,LCU,8750,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01705,Dry Peas,1995,1995,7021,Annual value,LCU,10975,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01705,Dry Peas,1996,1996,7021,Annual value,LCU,10000,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01705,Dry Peas,1997,1997,7021,Annual value,LCU,8550,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01705,Dry Peas,1998,1998,7021,Annual value,LCU,10575,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01705,Dry Peas,1999,1999,7021,Annual value,LCU,7700,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01705,Dry Peas,2000,2000,7021,Annual value,LCU,14725,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01705,Dry Peas,2002,2002,7021,Annual value,LCU,13525,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01705,Dry Peas,2003,2003,7021,Annual value,LCU,13525,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01705,Dry Peas,2004,2004,7021,Annual value,LCU,13800,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01705,Dry Peas,2005,2005,7021,Annual value,LCU,13900,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01242,Green Peas,2020,2020,7021,Annual value,LCU,93178.4,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01242,Green Peas,2021,2021,7021,Annual value,LCU,82085.8,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01242,Green Peas,2022,2022,7021,Annual value,LCU,96397.4,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01242,Green Peas,2022,2022,7001,January,LCU,74689.2,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01242,Green Peas,2022,2022,7002,February,LCU,75862,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01242,Green Peas,2022,2022,7003,March,LCU,72902.3,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01242,Green Peas,2022,2022,7011,November,LCU,182500,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01242,Green Peas,2022,2022,7012,December,LCU,76033.2,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01242,Green Peas,2023,2023,7021,Annual value,LCU,125367.4,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01242,Green Peas,2023,2023,7001,January,LCU,76802.8,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01242,Green Peas,2023,2023,7002,February,LCU,131489.8,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01242,Green Peas,2023,2023,7003,March,LCU,83008,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01242,Green Peas,2023,2023,7011,November,LCU,187500,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01242,Green Peas,2023,2023,7012,December,LCU,148036.8,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2020,2020,7021,Annual value,LCU,2183855.7,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2021,2021,7021,Annual value,LCU,2283140.4,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2022,2022,7021,Annual value,LCU,3279573.8,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2022,2022,7001,January,LCU,2763618.3,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2022,2022,7002,February,LCU,2767459.8,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2022,2022,7003,March,LCU,2767459.8,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2022,2022,7004,April,LCU,2817781.8,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2022,2022,7005,May,LCU,2975746,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2022,2022,7006,June,LCU,3176092.3,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2022,2022,7007,July,LCU,3324160,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2022,2022,7008,August,LCU,3600600,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2022,2022,7009,September,LCU,3637449.3,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2022,2022,7010,October,LCU,3839649,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2022,2022,7011,November,LCU,3829140.2,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2022,2022,7012,December,LCU,3855729.8,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2023,2023,7021,Annual value,LCU,4956230.3,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2023,2023,7001,January,LCU,3981766.5,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2023,2023,7002,February,LCU,4263938,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2023,2023,7003,March,LCU,4518572,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2023,2023,7004,April,LCU,4532414,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2023,2023,7005,May,LCU,4811719.5,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2023,2023,7006,June,LCU,4905737,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2023,2023,7007,July,LCU,5048616,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2023,2023,7008,August,LCU,5282648,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2023,2023,7009,September,LCU,5455026.3,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2023,2023,7010,October,LCU,5642217.8,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2023,2023,7011,November,LCU,5581123,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2023,2023,7012,December,LCU,5450985.3,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01346,Plums and sloes,1991,1991,7021,Annual value,LCU,10025,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01346,Plums and sloes,1992,1992,7021,Annual value,LCU,7975,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01346,Plums and sloes,1993,1993,7021,Annual value,LCU,9500,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01346,Plums and sloes,1994,1994,7021,Annual value,LCU,11000,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01346,Plums and sloes,1995,1995,7021,Annual value,LCU,10075,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01346,Plums and sloes,1996,1996,7021,Annual value,LCU,8750,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01346,Plums and sloes,1997,1997,7021,Annual value,LCU,10250,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01346,Plums and sloes,1998,1998,7021,Annual value,LCU,12800,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01346,Plums and sloes,1999,1999,7021,Annual value,LCU,12750,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01346,Plums and sloes,2000,2000,7021,Annual value,LCU,13500,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01346,Plums and sloes,2002,2002,7021,Annual value,LCU,17225,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01346,Plums and sloes,2003,2003,7021,Annual value,LCU,26200,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01346,Plums and sloes,2004,2004,7021,Annual value,LCU,27800,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01346,Plums and sloes,2005,2005,7021,Annual value,LCU,29050,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01346,Plums and sloes,2006,2006,7021,Annual value,LCU,32420,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01346,Plums and sloes,2007,2007,7021,Annual value,LCU,36520,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01346,Plums and sloes,2008,2008,7021,Annual value,LCU,38420,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01346,Plums and sloes,2009,2009,7021,Annual value,LCU,42500,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01346,Plums and sloes,2010,2010,7021,Annual value,LCU,45000,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,1991,1991,7021,Annual value,LCU,4175,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,1992,1992,7021,Annual value,LCU,3577,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,1993,1993,7021,Annual value,LCU,3493,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,1994,1994,7021,Annual value,LCU,3845,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,1995,1995,7021,Annual value,LCU,7298,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,1996,1996,7021,Annual value,LCU,8648,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,1997,1997,7021,Annual value,LCU,6165,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,1998,1998,7021,Annual value,LCU,5304,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,1999,1999,7021,Annual value,LCU,5610,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2000,2000,7021,Annual value,LCU,5946,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2001,2001,7021,Annual value,LCU,7864,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2002,2002,7021,Annual value,LCU,6200,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2003,2003,7021,Annual value,LCU,5625,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2004,2004,7021,Annual value,LCU,10463,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2005,2005,7021,Annual value,LCU,11676,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2006,2006,7021,Annual value,LCU,10850,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2007,2007,7021,Annual value,LCU,11500,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2008,2008,7021,Annual value,LCU,10500,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2009,2009,7021,Annual value,LCU,12928,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2010,2010,7021,Annual value,LCU,15672,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2020,2020,7021,Annual value,LCU,42634.3,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2021,2021,7021,Annual value,LCU,34564.1,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2022,2022,7021,Annual value,LCU,37646.9,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2022,2022,7001,January,LCU,31717,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2022,2022,7002,February,LCU,25726.3,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2022,2022,7003,March,LCU,24119,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2022,2022,7004,April,LCU,22484,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2022,2022,7005,May,LCU,24319,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2022,2022,7006,June,LCU,33542.5,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2022,2022,7007,July,LCU,39059.8,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2022,2022,7008,August,LCU,43398.2,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2022,2022,7009,September,LCU,54028.5,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2022,2022,7010,October,LCU,53131.3,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2022,2022,7011,November,LCU,58207.5,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2022,2022,7012,December,LCU,42029.8,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2023,2023,7021,Annual value,LCU,54445.3,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2023,2023,7001,January,LCU,30290.5,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2023,2023,7002,February,LCU,31239.5,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2023,2023,7003,March,LCU,34097.5,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2023,2023,7004,April,LCU,45178.5,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2023,2023,7005,May,LCU,56944.5,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2023,2023,7006,June,LCU,59802.5,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2023,2023,7007,July,LCU,65127.8,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2023,2023,7008,August,LCU,66610.8,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2023,2023,7009,September,LCU,62895.5,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2023,2023,7010,October,LCU,66166.8,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2023,2023,7011,November,LCU,68130.3,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01510,Potatoes,2023,2023,7012,December,LCU,66860,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01443,Colza seed,1991,1991,7021,Annual value,LCU,8625,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01443,Colza seed,1992,1992,7021,Annual value,LCU,8950,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01443,Colza seed,1993,1993,7021,Annual value,LCU,10750,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01443,Colza seed,1994,1994,7021,Annual value,LCU,13275,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01443,Colza seed,1995,1995,7021,Annual value,LCU,12600,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01443,Colza seed,1996,1996,7021,Annual value,LCU,13950,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01443,Colza seed,1997,1997,7021,Annual value,LCU,13850,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01443,Colza seed,1998,1998,7021,Annual value,LCU,20850,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01443,Colza seed,1999,1999,7021,Annual value,LCU,15375,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01443,Colza seed,2000,2000,7021,Annual value,LCU,15500,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01443,Colza seed,2002,2002,7021,Annual value,LCU,15950,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01443,Colza seed,2003,2003,7021,Annual value,LCU,19200,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01443,Colza seed,2004,2004,7021,Annual value,LCU,19500,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01443,Colza seed,2005,2005,7021,Annual value,LCU,20000,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,1991,1991,7021,Annual value,LCU,3875,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,1992,1992,7021,Annual value,LCU,4375,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,1993,1993,7021,Annual value,LCU,4625,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,1994,1994,7021,Annual value,LCU,5250,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,1995,1995,7021,Annual value,LCU,5550,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,1996,1996,7021,Annual value,LCU,6382,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,1997,1997,7021,Annual value,LCU,7750,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,2002,2002,7021,Annual value,LCU,9870,X,Figure from international organizations
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,2012,2012,7021,Annual value,LCU,34725,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,2013,2013,7021,Annual value,LCU,48200,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,2014,2014,7021,Annual value,LCU,56950,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,2015,2015,7021,Annual value,LCU,34975,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,2016,2016,7021,Annual value,LCU,20200,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,2020,2020,7021,Annual value,LCU,106267.8,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,2021,2021,7021,Annual value,LCU,109643.7,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,2022,2022,7021,Annual value,LCU,150596.1,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,2022,2022,7001,January,LCU,118362.5,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,2022,2022,7002,February,LCU,118886,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,2022,2022,7003,March,LCU,119699.1,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,2022,2022,7004,April,LCU,121096.8,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,2022,2022,7005,May,LCU,128715.6,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,2022,2022,7006,June,LCU,154928.6,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,2022,2022,7007,July,LCU,163973.7,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,2022,2022,7008,August,LCU,167306.5,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,2022,2022,7009,September,LCU,173334.8,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,2022,2022,7010,October,LCU,175371,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,2022,2022,7011,November,LCU,173988.2,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),0113,Rice,2022,2022,7012,December,LCU,191491,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01446,Safflower seed,1991,1991,7021,Annual value,LCU,5500,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01446,Safflower seed,1993,1993,7021,Annual value,LCU,6750,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01446,Safflower seed,1994,1994,7021,Annual value,LCU,6750,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01446,Safflower seed,2002,2002,7021,Annual value,LCU,11350,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01446,Safflower seed,2003,2003,7021,Annual value,LCU,11175,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01446,Safflower seed,2004,2004,7021,Annual value,LCU,12000,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01446,Safflower seed,2005,2005,7021,Annual value,LCU,12250,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01446,Safflower seed,2006,2006,7021,Annual value,LCU,13000,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01446,Safflower seed,2007,2007,7021,Annual value,LCU,13800,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01446,Safflower seed,2008,2008,7021,Annual value,LCU,14600,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01446,Safflower seed,2009,2009,7021,Annual value,LCU,18323,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01446,Safflower seed,2010,2010,7021,Annual value,LCU,22323,A,Official figure
PP,Producer Prices,586,Pakistan,5530,Producer Price (LCU/tonne),01921.01,Seed cotton,1991,1991,7021,Annual value,LCU,3500,A,Official figure
